전표번호,발주일자,봉투 종류,협회코드,제작업체,수량,조달수수료,조달단가,금액,미입고수량,수정구분,수정일자,LOT발생구분,전송구분,데이터기준일자
A00000638,2012-05-17,음식물 5L,1,(주)대신화학,120000,0.54,28.42,3410400,0,M,2013-02-04,1,0,2020-09-15
A00000638,2012-05-17,음식물 5L,1,(주)대신화학,120000,0.54,28.42,3410400,0,M,2013-02-04,1,0,2020-09-15
A00000646,2012-05-17,음식물 20L,1,(주)대신화학,100000,0.54,58.11,5811000,0,M,2013-01-23,1,0,2020-09-15
A00000646,2012-05-17,음식물 20L,1,(주)대신화학,100000,0.54,58.11,5811000,0,M,2013-01-23,1,0,2020-09-15
A00000647,2012-08-14,일반용 5L,1,(주)대신화학,20000,0,28.42,568400,0,M,2012-09-04,1,0,2020-09-15
A00000647,2012-08-14,일반용 5L,1,(주)대신화학,20000,0,28.42,568400,0,M,2012-09-04,1,0,2020-09-15
A00000648,2012-08-14,일반용 10L,1,(주)대신화학,100000,0,37.64,3764000,0,M,2012-10-29,1,0,2020-09-15
A00000648,2012-08-14,일반용 10L,1,(주)대신화학,100000,0,37.64,3764000,0,M,2012-10-29,1,0,2020-09-15
A00000650,2012-08-14,일반용 20L,1,(주)대신화학,200000,0,58.11,11622000,0,M,2012-12-13,1,0,2020-09-15
A00000650,2012-08-14,일반용 20L,1,(주)대신화학,200000,0,58.11,11622000,0,M,2012-12-13,1,0,2020-09-15
A00000653,2012-08-14,사업장용 100L,1,(주)대신화학,10000,0,227.28,2272800,0,M,2012-10-29,1,0,2020-09-15
A00000653,2012-08-14,사업장생활계용(특수용) 100L,1,(주)대신화학,10000,0,227.28,2272800,0,M,2012-10-29,1,0,2020-09-15
A00000657,2012-08-14,재사용 20L,1,(주)대신화학,10000,0,61.12,611200,0,M,2012-09-11,1,0,2020-09-15
A00000657,2012-08-14,재사용 20L,1,(주)대신화학,10000,0,61.12,611200,0,M,2012-09-11,1,0,2020-09-15
A00000658,2012-10-16,음식물 2L,1,(주)대신화학,100000,0,20.26,2026000,0,M,2013-01-23,1,0,2020-09-15
A00000658,2012-10-16,음식물 2L,1,(주)대신화학,100000,0,20.26,2026000,0,M,2013-01-23,1,0,2020-09-15
A00000659,2012-10-16,음식물 3L,1,(주)대신화학,30000,0,23.32,699600,0,M,2013-01-23,1,0,2020-09-15
A00000659,2012-10-16,음식물 3L,1,(주)대신화학,30000,0,23.32,699600,0,M,2013-01-23,1,0,2020-09-15
A00000661,2012-10-16,음식물 5L,1,(주)대신화학,30000,0,28.42,852600,0,M,2013-01-23,1,0,2020-09-15
A00000661,2012-10-16,음식물 5L,1,(주)대신화학,30000,0,28.42,852600,0,M,2013-01-23,1,0,2020-09-15
A00000664,2012-10-16,음식물 10L,1,(주)대신화학,20000,0,37.64,752800,0,M,2013-01-23,1,0,2020-09-15
A00000664,2012-10-16,음식물 10L,1,(주)대신화학,20000,0,37.64,752800,0,M,2013-01-23,1,0,2020-09-15
A00000665,2012-10-16,일반용 10L,1,(주)대신화학,50000,0,39.64,1982000,0,M,2013-01-03,1,0,2020-09-15
A00000665,2012-10-16,일반용 10L,1,(주)대신화학,50000,0,39.64,1982000,0,M,2013-01-03,1,0,2020-09-15
A00000666,2012-10-16,일반용 100L,1,(주)대신화학,30000,0,218.28,6548400,0,M,2013-01-03,1,0,2020-09-15
A00000666,2012-10-16,일반용 100L,1,(주)대신화학,30000,0,218.28,6548400,0,M,2013-01-03,1,0,2020-09-15
A00000667,2012-10-16,재사용 20L,1,(주)대신화학,50000,0,61.13,3056500,0,M,2013-01-23,1,0,2020-09-15
A00000667,2012-10-16,재사용 20L,1,(주)대신화학,50000,0,61.13,3056500,0,M,2013-01-23,1,0,2020-09-15
A00000668,2012-10-17,스티커 5000원,1,성광디자인(주),30000,0,134,4020000,0,M,2012-11-14,1,0,2020-09-15
A00000668,2012-10-17,대형폐기물스티커 5000원권,1,성광디자인(주),30000,0,134,4020000,0,M,2012-11-14,1,0,2020-09-15
A00000669,2013-01-15,일반용 5L,1,(주)대신화학,10000,0,31.42,314200,0,M,2013-01-15,1,0,2020-09-15
A00000669,2013-01-15,일반용 5L,1,(주)대신화학,10000,0,31.42,314200,0,M,2013-01-15,1,0,2020-09-15
A00000670,2013-01-15,일반용 10L,1,(주)대신화학,100000,0,39.64,3964000,0,M,2013-01-15,1,0,2020-09-15
A00000670,2013-01-15,일반용 10L,1,(주)대신화학,100000,0,39.64,3964000,0,M,2013-01-15,1,0,2020-09-15
A00000672,2013-01-15,일반용 20L,1,(주)대신화학,165000,0,59.11,9753150,0,M,2013-02-04,1,0,2020-09-15
A00000672,2013-01-15,일반용 20L,1,(주)대신화학,165000,0,59.11,9753150,0,M,2013-02-04,1,0,2020-09-15
A00000675,2013-01-15,일반용 50L,1,(주)대신화학,75000,0,122.73,9204750,0,M,2013-02-05,1,0,2020-09-15
A00000675,2013-01-15,일반용 50L,1,(주)대신화학,75000,0,122.73,9204750,0,M,2013-02-05,1,0,2020-09-15
A00000679,2013-01-15,일반용 100L,1,(주)대신화학,55000,0,218.28,12005400,0,M,2013-01-15,1,0,2020-09-15
A00000679,2013-01-15,일반용 100L,1,(주)대신화학,55000,0,218.28,12005400,0,M,2013-01-15,1,0,2020-09-15
A00000684,2013-01-15,사업장용 100L,1,(주)대신화학,3000,0,218.28,654840,0,M,2013-01-15,1,0,2020-09-15
A00000684,2013-01-15,사업장생활계용(특수용) 100L,1,(주)대신화학,3000,0,218.28,654840,0,M,2013-01-15,1,0,2020-09-15
A00000690,2013-01-15,재사용 20L,1,(주)대신화학,60000,0,61.13,3667800,0,M,2013-01-15,1,0,2020-09-15
A00000690,2013-01-15,재사용 20L,1,(주)대신화학,60000,0,61.13,3667800,0,M,2013-01-15,1,0,2020-09-15
A00000691,2013-04-29,음식물 2L,1,(주)대신화학,100000,0,24.26,2426000,0,M,2013-04-29,1,0,2020-09-15
A00000691,2013-04-29,음식물 2L,1,(주)대신화학,100000,0,24.26,2426000,0,M,2013-04-29,1,0,2020-09-15
A00000692,2013-04-29,음식물 5L,1,(주)대신화학,50000,0,31.42,1571000,0,M,2013-04-29,1,0,2020-09-15
A00000692,2013-04-29,음식물 5L,1,(주)대신화학,50000,0,31.42,1571000,0,M,2013-04-29,1,0,2020-09-15
A00000694,2013-04-29,일반용 10L,1,(주)대신화학,90000,0,39.64,3567600,0,M,2013-04-29,1,0,2020-09-15
A00000694,2013-04-29,일반용 10L,1,(주)대신화학,90000,0,39.64,3567600,0,M,2013-04-29,1,0,2020-09-15
A00000697,2013-04-29,일반용 20L,1,(주)대신화학,250000,0,59.11,14777500,0,M,2013-04-29,1,0,2020-09-15
A00000697,2013-04-29,일반용 20L,1,(주)대신화학,250000,0,59.11,14777500,0,M,2013-04-29,1,0,2020-09-15
A00000701,2013-04-29,일반용 50L,1,(주)대신화학,90000,0,122.73,11045700,0,M,2013-04-29,1,0,2020-09-15
A00000701,2013-04-29,일반용 50L,1,(주)대신화학,90000,0,122.73,11045700,0,M,2013-04-29,1,0,2020-09-15
A00000706,2013-04-29,일반용 100L,1,(주)대신화학,50000,0,218.28,10914000,0,M,2013-04-29,1,0,2020-09-15
A00000706,2013-04-29,일반용 100L,1,(주)대신화학,50000,0,218.28,10914000,0,M,2013-04-29,1,0,2020-09-15
A00000712,2013-04-29,재사용 20L,1,(주)대신화학,50000,0,61.13,3056500,0,M,2013-04-29,1,0,2020-09-15
A00000712,2013-04-29,재사용 20L,1,(주)대신화학,50000,0,61.13,3056500,0,M,2013-04-29,1,0,2020-09-15
A00000713,2013-09-11,일반용 5L,1,(주)대신화학,40000,0,31.42,1256800,0,M,2013-09-11,1,0,2020-09-15
A00000713,2013-09-11,일반용 5L,1,(주)대신화학,40000,0,31.42,1256800,0,M,2013-09-11,1,0,2020-09-15
A00000714,2013-09-11,일반용 10L,1,(주)대신화학,20000,0,39.64,792800,0,M,2013-09-11,1,0,2020-09-15
A00000714,2013-09-11,일반용 10L,1,(주)대신화학,20000,0,39.64,792800,0,M,2013-09-11,1,0,2020-09-15
A00000716,2013-09-11,일반용 20L,1,(주)대신화학,135000,0,59.11,7979850,0,M,2013-09-11,1,0,2020-09-15
A00000716,2013-09-11,일반용 20L,1,(주)대신화학,135000,0,59.11,7979850,0,M,2013-09-11,1,0,2020-09-15
A00000719,2013-09-11,일반용 50L,1,(주)대신화학,43500,0,122.73,5338755,0,M,2013-09-11,1,0,2020-09-15
A00000719,2013-09-11,일반용 50L,1,(주)대신화학,43500,0,122.73,5338755,0,M,2013-09-11,1,0,2020-09-15
A00000723,2013-09-11,일반용 100L,1,(주)대신화학,47000,0,218.28,10259160,0,M,2013-09-11,1,0,2020-09-15
A00000723,2013-09-11,일반용 100L,1,(주)대신화학,47000,0,218.28,10259160,0,M,2013-09-11,1,0,2020-09-15
A00000728,2013-09-11,재사용 20L,1,(주)대신화학,70000,0,61.13,4279100,0,M,2013-09-11,1,0,2020-09-15
A00000728,2013-09-11,재사용 20L,1,(주)대신화학,70000,0,61.13,4279100,0,M,2013-09-11,1,0,2020-09-15
A00000734,2013-09-11,음식물 2L,1,(주)대신화학,118000,0,24.26,2862680,0,M,2013-09-11,1,0,2020-09-15
A00000734,2013-09-11,음식물 2L,1,(주)대신화학,118000,0,24.26,2862680,0,M,2013-09-11,1,0,2020-09-15
A00000741,2013-09-11,음식물 3L,1,(주)대신화학,25000,0,23.32,583000,0,M,2013-09-11,1,0,2020-09-15
A00000741,2013-09-11,음식물 3L,1,(주)대신화학,25000,0,23.32,583000,0,M,2013-09-11,1,0,2020-09-15
A00000749,2013-09-11,음식물 5L,1,(주)대신화학,45000,0,31.42,1413900,0,M,2013-09-11,1,0,2020-09-15
A00000749,2013-09-11,음식물 5L,1,(주)대신화학,45000,0,31.42,1413900,0,M,2013-09-11,1,0,2020-09-15
A00000758,2013-09-11,음식물 10L,1,(주)대신화학,2000,0,37.64,75280,0,M,2013-09-11,1,0,2020-09-15
A00000758,2013-09-11,음식물 10L,1,(주)대신화학,2000,0,37.64,75280,0,M,2013-09-11,1,0,2020-09-15
A00000759,2013-09-11,음식물 20L,1,(주)대신화학,15000,0,58.11,871650,0,M,2013-09-11,1,0,2020-09-15
A00000759,2013-09-11,음식물 20L,1,(주)대신화학,15000,0,58.11,871650,0,M,2013-09-11,1,0,2020-09-15
A00000760,2013-12-12,조개껍데기용 60L,1,(주)송포산업,5000,0,1,5000,5000,D,2013-12-27,0,0,2020-09-15
A00000760,2013-12-12,조개껍데기용 60L,1,(주)송포산업,5000,0,1,5000,5000,D,2013-12-27,0,0,2020-09-15
A00000761,2013-12-12,조개껍데기용 100L,1,(주)송포산업,25000,0,1,25000,25000,D,2013-12-27,0,0,2020-09-15
A00000761,2013-12-12,조개껍데기용 100L,1,(주)송포산업,25000,0,1,25000,25000,D,2013-12-27,0,0,2020-09-15
A00000762,2014-01-14,일반용 5L,1,(주)대신화학,16000,0,31.42,502720,0,M,2014-01-14,1,0,2020-09-15
A00000762,2014-01-14,일반용 5L,1,(주)대신화학,16000,0,31.42,502720,0,M,2014-01-14,1,0,2020-09-15
A00000763,2014-01-14,일반용 10L,1,(주)대신화학,100000,0,39.64,3964000,0,M,2014-01-14,1,0,2020-09-15
A00000763,2014-01-14,일반용 10L,1,(주)대신화학,100000,0,39.64,3964000,0,M,2014-01-14,1,0,2020-09-15
A00000765,2014-01-14,일반용 20L,1,(주)대신화학,170000,0,59.11,10048700,0,M,2014-01-14,1,0,2020-09-15
A00000765,2014-01-14,일반용 20L,1,(주)대신화학,170000,0,59.11,10048700,0,M,2014-01-14,1,0,2020-09-15
A00000768,2014-01-14,일반용 50L,1,(주)대신화학,63000,0,122.73,7731990,0,M,2014-01-14,1,0,2020-09-15
A00000768,2014-01-14,일반용 50L,1,(주)대신화학,63000,0,122.73,7731990,0,M,2014-01-14,1,0,2020-09-15
A00000772,2014-01-14,일반용 100L,1,(주)대신화학,50000,0,218.28,10914000,0,M,2014-01-14,1,0,2020-09-15
A00000772,2014-01-14,일반용 100L,1,(주)대신화학,50000,0,218.28,10914000,0,M,2014-01-14,1,0,2020-09-15
A00000777,2014-01-14,사업장용 100L,1,(주)대신화학,2000,0,218.28,436560,0,M,2014-01-14,1,0,2020-09-15
A00000777,2014-01-14,사업장생활계용(특수용) 100L,1,(주)대신화학,2000,0,218.28,436560,0,M,2014-01-14,1,0,2020-09-15
A00000783,2014-01-14,재사용 20L,1,(주)대신화학,50000,0,61.13,3056500,0,M,2014-01-14,1,0,2020-09-15
A00000783,2014-01-14,재사용 20L,1,(주)대신화학,50000,0,61.13,3056500,0,M,2014-01-14,1,0,2020-09-15
A00000790,2014-01-14,음식물 2L,1,(주)대신화학,110000,0,24.26,2668600,0,M,2014-01-14,1,0,2020-09-15
A00000790,2014-01-14,음식물 2L,1,(주)대신화학,110000,0,24.26,2668600,0,M,2014-01-14,1,0,2020-09-15
A00000798,2014-01-14,음식물 3L,1,(주)대신화학,45000,0,23.32,1049400,0,M,2014-01-14,1,0,2020-09-15
A00000798,2014-01-14,음식물 3L,1,(주)대신화학,45000,0,23.32,1049400,0,M,2014-01-14,1,0,2020-09-15
A00000807,2014-01-14,음식물 5L,1,(주)대신화학,70000,0,31.42,2199400,0,M,2014-01-14,1,0,2020-09-15
A00000807,2014-01-14,음식물 5L,1,(주)대신화학,70000,0,31.42,2199400,0,M,2014-01-14,1,0,2020-09-15
A00000817,2014-01-14,음식물 10L,1,(주)대신화학,22000,0,37.64,828080,0,M,2014-01-14,1,0,2020-09-15
A00000817,2014-01-14,음식물 10L,1,(주)대신화학,22000,0,37.64,828080,0,M,2014-01-14,1,0,2020-09-15
A00000828,2014-01-14,음식물 20L,1,(주)대신화학,30000,0,58.11,1743300,0,M,2014-01-14,1,0,2020-09-15
A00000828,2014-01-14,음식물 20L,1,(주)대신화학,30000,0,58.11,1743300,0,M,2014-01-14,1,0,2020-09-15
A00000829,2014-01-17,일반용 5L,1,(주)대신화학,1000,0,31.42,31420,0,M,2014-01-17,1,0,2020-09-15
A00000829,2014-01-17,일반용 5L,1,(주)대신화학,1000,0,31.42,31420,0,M,2014-01-17,1,0,2020-09-15
A00000830,2014-06-11,일반용 10L,1,(주)대신화학,90000,0,41.64,3747600,0,M,2014-06-11,1,0,2020-09-15
A00000830,2014-06-11,일반용 10L,1,(주)대신화학,90000,0,41.64,3747600,0,M,2014-06-11,1,0,2020-09-15
A00000831,2014-06-11,일반용 20L,1,(주)대신화학,165000,0,62.11,10248150,0,M,2014-06-11,1,0,2020-09-15
A00000831,2014-06-11,일반용 20L,1,(주)대신화학,165000,0,62.11,10248150,0,M,2014-06-11,1,0,2020-09-15
A00000833,2014-06-11,일반용 50L,1,(주)대신화학,66000,0,129.73,8562180,0,M,2014-06-11,1,0,2020-09-15
A00000833,2014-06-11,일반용 50L,1,(주)대신화학,66000,0,129.73,8562180,0,M,2014-06-11,1,0,2020-09-15
A00000836,2014-06-11,일반용 100L,1,(주)대신화학,55000,0,229.28,12610400,0,M,2014-06-11,1,0,2020-09-15
A00000836,2014-06-11,일반용 100L,1,(주)대신화학,55000,0,229.28,12610400,0,M,2014-06-11,1,0,2020-09-15
A00000840,2014-06-11,사업장용 100L,1,(주)대신화학,3000,0,229.28,687840,0,M,2014-06-11,1,0,2020-09-15
A00000840,2014-06-11,사업장생활계용(특수용) 100L,1,(주)대신화학,3000,0,229.28,687840,0,M,2014-06-11,1,0,2020-09-15
A00000845,2014-06-11,음식물 3L,1,(주)대신화학,25000,0,29.32,733000,0,M,2014-06-11,1,0,2020-09-15
A00000845,2014-06-11,음식물 3L,1,(주)대신화학,25000,0,29.32,733000,0,M,2014-06-11,1,0,2020-09-15
A00000851,2014-06-11,음식물 5L,1,(주)대신화학,30000,0,34.42,1032600,0,M,2014-06-11,1,0,2020-09-15
A00000851,2014-06-11,음식물 5L,1,(주)대신화학,30000,0,34.42,1032600,0,M,2014-06-11,1,0,2020-09-15
A00000858,2014-06-11,음식물 10L,1,(주)대신화학,20000,0,41.64,832800,0,M,2014-06-11,1,0,2020-09-15
A00000858,2014-06-11,음식물 10L,1,(주)대신화학,20000,0,41.64,832800,0,M,2014-06-11,1,0,2020-09-15
A00000866,2014-06-11,음식물 20L,1,(주)대신화학,20000,0,62.11,1242200,0,M,2014-06-11,1,0,2020-09-15
A00000866,2014-06-11,음식물 20L,1,(주)대신화학,20000,0,62.11,1242200,0,M,2014-06-11,1,0,2020-09-15
A00000875,2014-06-11,재사용 20L,1,(주)대신화학,55000,0,64.13,3527150,0,M,2014-06-11,1,0,2020-09-15
A00000875,2014-06-11,재사용 20L,1,(주)대신화학,55000,0,64.13,3527150,0,M,2014-06-11,1,0,2020-09-15
A00000876,2014-08-22,일반용 5L,1,(주)대신화학,18000,0,31.42,565560,0,M,2014-08-22,1,0,2020-09-15
A00000876,2014-08-22,일반용 5L,1,(주)대신화학,18000,0,31.42,565560,0,M,2014-08-22,1,0,2020-09-15
A00000877,2014-08-22,일반용 10L,1,(주)대신화학,100000,0,41.64,4164000,0,M,2014-08-22,1,0,2020-09-15
A00000877,2014-08-22,일반용 10L,1,(주)대신화학,100000,0,41.64,4164000,0,M,2014-08-22,1,0,2020-09-15
A00000879,2014-08-22,일반용 20L,1,(주)대신화학,180000,0,62.11,11179800,0,M,2014-08-22,1,0,2020-09-15
A00000879,2014-08-22,일반용 20L,1,(주)대신화학,180000,0,62.11,11179800,0,M,2014-08-22,1,0,2020-09-15
A00000882,2014-08-22,일반용 50L,1,(주)대신화학,72000,0,129.73,9340560,0,M,2014-08-22,1,0,2020-09-15
A00000882,2014-08-22,일반용 50L,1,(주)대신화학,72000,0,129.73,9340560,0,M,2014-08-22,1,0,2020-09-15
A00000886,2014-08-22,일반용 100L,1,(주)대신화학,70000,0,229.28,16049600,0,M,2014-08-22,1,0,2020-09-15
A00000886,2014-08-22,일반용 100L,1,(주)대신화학,70000,0,229.28,16049600,0,M,2014-08-22,1,0,2020-09-15
A00000891,2014-08-22,재사용 20L,1,(주)대신화학,80000,0,64.13,5130400,0,M,2014-08-22,1,0,2020-09-15
A00000891,2014-08-22,재사용 20L,1,(주)대신화학,80000,0,64.13,5130400,0,M,2014-08-22,1,0,2020-09-15
A00000897,2014-08-22,사업장용 100L,1,(주)대신화학,3000,0,229.28,687840,0,M,2014-08-22,1,0,2020-09-15
A00000897,2014-08-22,사업장생활계용(특수용) 100L,1,(주)대신화학,3000,0,229.28,687840,0,M,2014-08-22,1,0,2020-09-15
A00000904,2014-08-22,음식물 2L,1,(주)대신화학,133000,0,24.26,3226580,0,M,2014-08-22,1,0,2020-09-15
A00000904,2014-08-22,음식물 2L,1,(주)대신화학,133000,0,24.26,3226580,0,M,2014-08-22,1,0,2020-09-15
A00000912,2014-08-22,음식물 3L,1,(주)대신화학,43000,0,29.32,1260760,0,M,2014-08-22,1,0,2020-09-15
A00000912,2014-08-22,음식물 3L,1,(주)대신화학,43000,0,29.32,1260760,0,M,2014-08-22,1,0,2020-09-15
A00000921,2014-08-22,음식물 5L,1,(주)대신화학,68000,0,34.42,2340560,0,M,2014-08-22,1,0,2020-09-15
A00000921,2014-08-22,음식물 5L,1,(주)대신화학,68000,0,34.42,2340560,0,M,2014-08-22,1,0,2020-09-15
A00000931,2014-08-22,음식물 10L,1,(주)대신화학,28000,0,41.64,1165920,0,M,2014-08-22,1,0,2020-09-15
A00000931,2014-08-22,음식물 10L,1,(주)대신화학,28000,0,41.64,1165920,0,M,2014-08-22,1,0,2020-09-15
A00000942,2014-08-22,음식물 20L,1,(주)대신화학,33000,0,62.11,2049630,0,M,2014-08-22,1,0,2020-09-15
A00000942,2014-08-22,음식물 20L,1,(주)대신화학,33000,0,62.11,2049630,0,M,2014-08-22,1,0,2020-09-15
A00000943,2014-09-30,스티커 1000원,3,성광디자인(주),4000,0,120,480000,0,M,2014-09-30,1,0,2020-09-15
A00000943,2014-09-30,대형폐기물스티커 1000원권,3,성광디자인(주),4000,0,120,480000,0,M,2014-09-30,1,0,2020-09-15
A00000944,2014-12-11,일반용 5L,1,(주)대신화학,30000,0,31.42,942600,0,M,2014-12-11,1,0,2020-09-15
A00000944,2014-12-11,일반용 5L,1,(주)대신화학,30000,0,31.42,942600,0,M,2014-12-11,1,0,2020-09-15
A00000945,2014-12-11,일반용 10L,1,(주)대신화학,80000,0,41.64,3331200,0,M,2014-12-11,1,0,2020-09-15
A00000945,2014-12-11,일반용 10L,1,(주)대신화학,80000,0,41.64,3331200,0,M,2014-12-11,1,0,2020-09-15
A00000947,2014-12-11,일반용 20L,1,(주)대신화학,80000,0,62.11,4968800,0,M,2014-12-11,1,0,2020-09-15
A00000947,2014-12-11,일반용 20L,1,(주)대신화학,80000,0,62.11,4968800,0,M,2014-12-11,1,0,2020-09-15
A00000950,2014-12-11,일반용 50L,1,(주)대신화학,15000,0,129.73,1945950,0,M,2014-12-11,1,0,2020-09-15
A00000950,2014-12-11,일반용 50L,1,(주)대신화학,15000,0,129.73,1945950,0,M,2014-12-11,1,0,2020-09-15
A00000951,2015-01-15,음식물 2L,1,(주)대신화학,110000,0,24.26,2668600,0,M,2015-01-15,1,0,2020-09-15
A00000951,2015-01-15,음식물 2L,1,(주)대신화학,110000,0,24.26,2668600,0,M,2015-01-15,1,0,2020-09-15
A00000952,2015-01-15,음식물 3L,1,(주)대신화학,50000,0,29.32,1466000,0,M,2015-01-15,1,0,2020-09-15
A00000952,2015-01-15,음식물 3L,1,(주)대신화학,50000,0,29.32,1466000,0,M,2015-01-15,1,0,2020-09-15
A00000953,2015-01-15,음식물 5L,1,(주)대신화학,80000,0,34.42,2753600,0,M,2015-01-15,1,0,2020-09-15
A00000953,2015-01-15,음식물 5L,1,(주)대신화학,80000,0,34.42,2753600,0,M,2015-01-15,1,0,2020-09-15
A00000955,2015-01-15,음식물 10L,1,(주)대신화학,30000,0,41.64,1249200,0,M,2015-01-15,1,0,2020-09-15
A00000955,2015-01-15,음식물 10L,1,(주)대신화학,30000,0,41.64,1249200,0,M,2015-01-15,1,0,2020-09-15
A00000958,2015-01-15,음식물 20L,1,(주)대신화학,35000,0,62.11,2173850,0,M,2015-01-15,1,0,2020-09-15
A00000958,2015-01-15,음식물 20L,1,(주)대신화학,35000,0,62.11,2173850,0,M,2015-01-15,1,0,2020-09-15
A00000959,2015-02-17,스티커 1000원,1,성광디자인(주),4000,0,120,480000,0,M,2015-02-17,1,0,2020-09-15
A00000959,2015-02-17,대형폐기물스티커 1000원권,1,성광디자인(주),4000,0,120,480000,0,M,2015-02-17,1,0,2020-09-15
A00000960,2015-03-05,일반용 10L,1,선일산업,40000,0,41.64,1665600,0,M,2015-03-05,1,0,2020-09-15
A00000960,2015-03-05,일반용 10L,1,선일산업,40000,0,41.64,1665600,0,M,2015-03-05,1,0,2020-09-15
A00000961,2015-03-05,일반용 20L,1,선일산업,40000,0,62.11,2484400,0,M,2015-03-05,1,0,2020-09-15
A00000961,2015-03-05,일반용 20L,1,선일산업,40000,0,62.11,2484400,0,M,2015-03-05,1,0,2020-09-15
A00000963,2015-03-05,일반용 50L,1,선일산업,21000,0,129.73,2724330,0,M,2015-03-05,1,0,2020-09-15
A00000963,2015-03-05,일반용 50L,1,선일산업,21000,0,129.73,2724330,0,M,2015-03-05,1,0,2020-09-15
A00000966,2015-03-05,일반용 100L,1,선일산업,20000,0,229.28,4585600,0,M,2015-03-05,1,0,2020-09-15
A00000966,2015-03-05,일반용 100L,1,선일산업,20000,0,229.28,4585600,0,M,2015-03-05,1,0,2020-09-15
A00000970,2015-03-05,재사용 20L,1,선일산업,25000,0,64.13,1603250,0,M,2015-03-05,1,0,2020-09-15
A00000970,2015-03-05,재사용 20L,1,선일산업,25000,0,64.13,1603250,0,M,2015-03-05,1,0,2020-09-15
A00000971,2015-04-10,음식물 2L,1,(주)대신화학,70000,0,24.26,1698200,0,M,2015-04-10,1,0,2020-09-15
A00000971,2015-04-10,음식물 2L,1,(주)대신화학,70000,0,24.26,1698200,0,M,2015-04-10,1,0,2020-09-15
A00000972,2015-04-10,음식물 3L,1,(주)대신화학,30000,0,29.32,879600,0,M,2015-04-10,1,0,2020-09-15
A00000972,2015-04-10,음식물 3L,1,(주)대신화학,30000,0,29.32,879600,0,M,2015-04-10,1,0,2020-09-15
A00000974,2015-04-10,음식물 5L,1,(주)대신화학,70000,0,34.42,2409400,0,M,2015-04-10,1,0,2020-09-15
A00000974,2015-04-10,음식물 5L,1,(주)대신화학,70000,0,34.42,2409400,0,M,2015-04-10,1,0,2020-09-15
A00000977,2015-04-10,음식물 10L,1,(주)대신화학,25000,0,41.64,1041000,0,M,2015-04-10,1,0,2020-09-15
A00000977,2015-04-10,음식물 10L,1,(주)대신화학,25000,0,41.64,1041000,0,M,2015-04-10,1,0,2020-09-15
A00000981,2015-04-10,음식물 20L,1,(주)대신화학,15000,0,62.11,931650,0,M,2015-04-10,1,0,2020-09-15
A00000981,2015-04-10,음식물 20L,1,(주)대신화학,15000,0,62.11,931650,0,M,2015-04-10,1,0,2020-09-15
A00000982,2015-04-10,일반용 5L,1,선일산업,20000,0,31.42,628400,20000,M,2015-04-10,1,0,2020-09-15
A00000982,2015-04-10,일반용 5L,1,선일산업,20000,0,31.42,628400,20000,M,2015-04-10,1,0,2020-09-15
A00000983,2015-04-10,일반용 10L,1,선일산업,70000,0,41.64,2914800,0,M,2015-04-10,1,0,2020-09-15
A00000983,2015-04-10,일반용 10L,1,선일산업,70000,0,41.64,2914800,0,M,2015-04-10,1,0,2020-09-15
A00000985,2015-04-10,일반용 20L,1,선일산업,200000,0,62.11,12422000,0,M,2015-04-10,1,0,2020-09-15
A00000985,2015-04-10,일반용 20L,1,선일산업,200000,0,62.11,12422000,0,M,2015-04-10,1,0,2020-09-15
A00000988,2015-04-10,일반용 50L,1,선일산업,150000,0,129.73,19459500,9000,M,2015-04-10,1,0,2020-09-15
A00000988,2015-04-10,일반용 50L,1,선일산업,150000,0,129.73,19459500,9000,M,2015-04-10,1,0,2020-09-15
A00000992,2015-04-10,일반용 100L,1,선일산업,100000,0,229.28,22928000,9200,M,2015-04-10,1,0,2020-09-15
A00000992,2015-04-10,일반용 100L,1,선일산업,100000,0,229.28,22928000,9200,M,2015-04-10,1,0,2020-09-15
A00000997,2015-04-10,재사용 20L,1,선일산업,100000,0,64.13,6413000,0,M,2015-04-10,1,0,2020-09-15
A00000997,2015-04-10,재사용 20L,1,선일산업,100000,0,64.13,6413000,0,M,2015-04-10,1,0,2020-09-15
A00000998,2015-05-21,스티커 1000원,3,성광디자인(주),7000,0,120,840000,0,M,2015-05-21,1,0,2020-09-15
A00000998,2015-05-21,대형폐기물스티커 1000원권,3,성광디자인(주),7000,0,120,840000,0,M,2015-05-21,1,0,2020-09-15
A00000999,2015-05-21,스티커 5000원,3,성광디자인(주),10000,0,134,1340000,0,M,2015-05-21,1,0,2020-09-15
A00000999,2015-05-21,대형폐기물스티커 5000원권,3,성광디자인(주),10000,0,134,1340000,0,M,2015-05-21,1,0,2020-09-15
A00001000,2015-07-22,일반용 10L,1,선일산업,70000,0,41.64,2914800,0,M,2015-07-22,1,0,2020-09-15
A00001000,2015-07-22,일반용 10L,1,선일산업,70000,0,41.64,2914800,0,M,2015-07-22,1,0,2020-09-15
A00001001,2015-07-22,일반용 20L,1,선일산업,70000,0,62.11,4347700,0,M,2015-07-22,1,0,2020-09-15
A00001001,2015-07-22,일반용 20L,1,선일산업,70000,0,62.11,4347700,0,M,2015-07-22,1,0,2020-09-15
A00001003,2015-07-22,재사용 20L,1,선일산업,20000,0,64.13,1282600,0,M,2015-07-22,1,0,2020-09-15
A00001003,2015-07-22,재사용 20L,1,선일산업,20000,0,64.13,1282600,0,M,2015-07-22,1,0,2020-09-15
